Date,Shift,Ore Milled (MT),Head Grade (%Cu),COPPER IN HEAD (MT),Concentrate Grade (%Cu),Concentrate Production (MT),COPPER IN CONCENTRATE (MT),Tails Grade (%Cu),TAILINGS (MT),Recovery (%),Insoluble in Concentrate (%),COPPER IN TAILINGS (MT),Feed Rate (MT/h),Grinding kWh,Lime Bags,T Reagent (cc),Pine Oil (cc),Flotation pH,Milling Running Hours,Prev_Recovery (%),Prev_Feed Rate (MT/h),Prev_Head Grade (%Cu),Prev_Flotation pH,Roll7_Recovery (%),Roll7_Head Grade (%Cu),Roll7_Feed Rate (MT/h),Cu_Recovery_Efficiency,Estimated Feed Condition,Feed_Condition_Num,Shift_Num,Month,Day_of_Week,Source
01/01/2026,B,1748,0.985,17.218,29.2,52.798,15.417,0.101,1695.202,89.54,6.28,1.801,252.06,728.021,10,1200,10,9.86,7,89.02,252.81,1.073,9.26,89.763,1.061,262.807,89.54,Normal,1,1,1,3,Synthetic historical data (statistically generated)
01/01/2026,C,1989,1.012,20.129,29.1,61.893,18.011,0.111,1927.107,89.48,5.76,2.118,287.78,725.052,10,1200,10,9.2,7,89.54,252.06,0.985,9.86,89.707,1.046,266.703,89.478,Normal,1,2,1,3,Synthetic historical data (statistically generated)
02/01/2026,A,2036,1.013,20.625,29.5,63.027,18.593,0.105,1972.973,90.15,6.74,2.032,296.22,720.132,11,1200,11,9.81,7,89.48,287.78,1.012,9.2,89.626,1.035,267.889,90.148,Normal,1,0,1,4,Synthetic historical data (statistically generated)
02/01/2026,B,1989,1.105,21.978,30.2,65.732,19.851,0.112,1923.268,90.32,5.63,2.127,290.7,728.841,10,1200,11,9.68,7,90.15,296.22,1.013,9.81,89.573,1.049,274.509,90.322,Normal,1,1,1,4,Synthetic historical data (statistically generated)
02/01/2026,C,1802,1.11,20.002,29.7,60.411,17.942,0.111,1741.589,89.7,5.91,2.06,230.21,726.287,10,1200,10,9.96,8,90.32,290.7,1.105,9.68,89.591,1.051,270.249,89.701,Normal,1,2,1,4,Synthetic historical data (statistically generated)
03/01/2026,A,1721,0.965,16.608,30.4,49.076,14.919,0.098,1671.924,89.83,7.86,1.689,215.42,721.376,11,1200,12,9.76,8,89.7,230.21,1.11,9.96,89.72,1.038,260.743,89.83,Normal,1,0,1,5,Synthetic historical data (statistically generated)
03/01/2026,B,1796,1.038,18.642,29.5,57.634,17.002,0.091,1738.366,91.2,5.8,1.64,250.87,725.957,12,1200,12,9.99,7,89.83,215.42,0.965,9.76,90.031,1.033,260.466,91.203,Normal,1,1,1,5,Synthetic historical data (statistically generated)
03/01/2026,C,1750,0.971,16.992,30.4,50.49,15.349,0.091,1699.51,90.33,6.38,1.643,256.0,727.983,12,1200,10,9.67,7,91.2,250.87,1.038,9.99,90.144,1.031,261.029,90.331,Normal,1,2,1,5,Synthetic historical data (statistically generated)
04/01/2026,A,1821,1.026,18.683,30.6,54.232,16.595,0.112,1766.768,88.82,5.6,2.088,223.45,722.133,11,1200,10,9.16,8,90.33,256.0,0.971,9.67,90.05,1.033,251.839,88.824,Normal,1,0,1,6,Synthetic historical data (statistically generated)
04/01/2026,B,1418,0.97,13.755,29.1,41.162,11.978,0.128,1376.838,87.08,5.8,1.777,176.17,723.889,11,1200,12,9.68,8,88.82,223.45,1.026,9.16,89.611,1.026,234.689,87.081,Hard,2,1,1,6,Synthetic historical data (statistically generated)
04/01/2026,C,2010,1.047,21.045,29.8,62.554,18.641,0.108,1947.446,88.58,7.82,2.404,280.07,721.154,11,1200,11,9.82,7,87.08,176.17,0.97,9.68,89.363,1.018,233.17,88.577,Normal,1,2,1,6,Synthetic historical data (statistically generated)
05/01/2026,A,1949,1.063,20.718,30.2,61.735,18.644,0.114,1887.265,89.99,6.94,2.074,249.37,728.485,12,1200,12,9.69,8,88.58,280.07,1.047,9.82,89.404,1.011,235.907,89.989,Normal,1,0,1,0,Synthetic historical data (statistically generated)
05/01/2026,B,2026,1.061,21.496,29.1,66.89,19.465,0.092,1959.11,90.55,7.78,2.031,293.57,728.095,10,1200,11,9.86,7,89.99,249.37,1.063,9.69,89.507,1.025,247.071,90.552,Normal,1,1,1,0,Synthetic historical data (statistically generated)
05/01/2026,C,1919,1.109,21.282,30.1,62.013,18.666,0.125,1856.987,87.71,6.31,2.616,238.5,722.311,12,1200,11,9.23,8,90.55,293.57,1.061,9.86,89.009,1.035,245.304,87.708,Normal,1,2,1,0,Synthetic historical data (statistically generated)
06/01/2026,A,1971,1.059,20.873,29.5,63.688,18.788,0.102,1907.312,90.01,7.36,2.085,281.41,725.852,11,1200,10,9.32,7,87.71,238.5,1.109,9.23,88.963,1.048,248.934,90.011,Normal,1,0,1,1,Synthetic historical data (statistically generated)
06/01/2026,B,1820,1.012,18.418,29.2,57.041,16.656,0.094,1762.959,90.43,5.89,1.762,225.17,722.342,11,1200,12,9.5,8,90.01,281.41,1.059,9.32,89.193,1.046,249.18,90.433,Normal,1,1,1,1,Synthetic historical data (statistically generated)
06/01/2026,C,1976,1.026,20.274,30.7,59.072,18.135,0.105,1916.928,89.45,6.2,2.139,286.25,722.956,11,1200,11,9.76,7,90.43,225.17,1.012,9.5,89.531,1.054,264.906,89.45,Normal,1,2,1,1,Synthetic historical data (statistically generated)
07/01/2026,A,1912,1.034,19.77,30.5,58.649,17.888,0.098,1853.351,90.48,7.99,1.882,234.75,724.638,11,1200,11,9.81,8,89.45,286.25,1.026,9.76,89.803,1.052,258.431,90.481,Normal,1,0,1,2,Synthetic historical data (statistically generated)
07/01/2026,B,1902,1.077,20.485,30.7,60.954,18.713,0.093,1841.046,91.35,6.31,1.772,244.58,727.763,11,1200,11,9.82,8,90.48,234.75,1.034,9.81,89.997,1.054,257.747,91.35,Normal,1,1,1,2,Synthetic historical data (statistically generated)
07/01/2026,C,1702,0.993,16.901,30.7,49.41,15.169,0.112,1652.59,89.75,6.62,1.732,215.11,721.475,11,1200,10,9.56,8,91.35,244.58,1.077,9.82,89.883,1.044,246.539,89.752,Normal,1,2,1,2,Synthetic historical data (statistically generated)
08/01/2026,A,1846,0.999,18.442,30.1,54.535,16.415,0.119,1791.465,89.01,6.69,2.027,263.37,728.348,10,1200,11,9.21,7,89.75,215.11,0.993,9.56,90.069,1.029,250.091,89.009,Normal,1,0,1,3,Synthetic historical data (statistically generated)
08/01/2026,B,1902,1.001,19.039,30.9,55.139,17.038,0.116,1846.861,89.49,6.98,2.001,239.28,726.718,10,1200,11,9.52,8,89.01,263.37,0.999,9.21,89.994,1.02,244.073,89.49,Normal,1,1,1,3,Synthetic historical data (statistically generated)
08/01/2026,C,1682,0.984,16.551,30.2,49.52,14.955,0.099,1632.48,90.36,7.89,1.596,238.08,725.248,12,1200,10,9.47,7,89.49,239.28,1.001,9.52,89.984,1.016,245.917,90.357,Normal,1,2,1,3,Synthetic historical data (statistically generated)
09/01/2026,A,2022,1.067,21.575,30.2,64.474,19.471,0.103,1957.526,90.25,7.28,2.104,292.01,724.115,10,1200,12,9.47,7,90.36,238.08,0.984,9.47,90.099,1.022,246.74,90.248,Normal,1,0,1,4,Synthetic historical data (statistically generated)
09/01/2026,B,1624,1.09,17.702,29.8,52.97,15.785,0.126,1571.03,89.17,6.64,1.917,236.61,721.472,10,1200,11,9.21,7,90.25,292.01,1.067,9.47,89.911,1.03,247.006,89.171,Normal,1,1,1,4,Synthetic historical data (statistically generated)
09/01/2026,C,1765,0.973,17.173,29.9,51.746,15.472,0.089,1713.254,90.09,6.73,1.701,246.19,724.648,11,1200,12,9.89,7,89.17,236.61,1.09,9.21,89.731,1.015,247.236,90.095,Normal,1,2,1,4,Synthetic historical data (statistically generated)
10/01/2026,A,1647,1.063,17.508,29.4,53.065,15.601,0.107,1593.935,89.11,6.56,1.907,232.31,724.041,12,1200,10,9.03,7,90.09,246.19,0.973,9.89,89.64,1.025,249.693,89.108,Normal,1,0,1,5,Synthetic historical data (statistically generated)
10/01/2026,B,1787,1.141,20.39,31.0,59.335,18.394,0.106,1727.665,90.21,7.2,1.996,259.07,729.839,12,1200,10,9.1,7,89.11,232.31,1.063,9.03,89.811,1.046,249.079,90.211,Normal,1,1,1,5,Synthetic historical data (statistically generated)
10/01/2026,C,1859,1.043,19.389,29.4,59.065,17.365,0.117,1799.935,89.56,5.6,2.024,231.88,720.193,10,1200,10,9.4,8,90.21,259.07,1.141,9.1,89.821,1.052,248.021,89.561,Normal,1,2,1,5,Synthetic historical data (statistically generated)
11/01/2026,A,1656,0.969,16.047,29.2,49.14,14.349,0.109,1606.86,89.42,5.9,1.698,211.16,729.168,11,1200,12,9.22,8,89.56,231.88,1.043,9.4,89.687,1.049,244.176,89.419,Normal,1,0,1,6,Synthetic historical data (statistically generated)
11/01/2026,B,1874,1.049,19.658,30.8,57.269,17.639,0.11,1816.731,89.73,7.03,2.019,275.07,723.977,11,1200,11,9.06,7,89.42,211.16,0.969,9.22,89.613,1.047,241.756,89.729,Normal,1,1,1,6,Synthetic historical data (statistically generated)
11/01/2026,C,1517,0.933,14.154,29.3,42.843,12.553,0.107,1474.157,88.69,7.56,1.601,216.22,727.581,10,1200,12,9.86,7,89.73,275.07,1.049,9.06,89.544,1.024,238.843,88.689,Hard,2,2,1,6,Synthetic historical data (statistically generated)
12/01/2026,A,1966,1.022,20.093,29.3,60.662,17.774,0.127,1905.338,88.46,6.88,2.319,274.55,724.198,11,1200,12,9.33,7,88.69,216.22,0.933,9.86,89.311,1.031,242.894,88.459,Normal,1,0,1,0,Synthetic historical data (statistically generated)
12/01/2026,B,2056,1.083,22.266,29.0,70.155,20.345,0.098,1985.845,91.37,7.98,1.921,249.65,725.057,12,1200,11,9.3,8,88.46,274.55,1.022,9.33,89.634,1.034,245.371,91.372,Normal,1,1,1,0,Synthetic historical data (statistically generated)
12/01/2026,C,2030,1.034,20.99,29.2,64.603,18.864,0.102,1965.397,89.87,7.56,2.126,291.13,721.718,10,1200,10,9.19,7,91.37,249.65,1.083,9.3,89.586,1.019,249.951,89.871,Normal,1,2,1,0,Synthetic historical data (statistically generated)
13/01/2026,A,1988,1.028,20.437,29.0,64.003,18.561,0.088,1923.997,90.82,6.39,1.876,285.44,721.569,10,1200,10,9.21,7,89.87,291.13,1.034,9.19,89.766,1.017,257.603,90.821,Normal,1,0,1,1,Synthetic historical data (statistically generated)
13/01/2026,B,2160,1.171,25.294,30.4,75.382,22.916,0.119,2084.618,90.6,6.07,2.378,301.42,722.262,11,1200,11,9.33,7,90.82,285.44,1.028,9.21,89.934,1.046,270.497,90.599,Soft,0,1,1,1,Synthetic historical data (statistically generated)
13/01/2026,C,1775,1.083,19.223,29.8,58.077,17.307,0.101,1716.923,90.03,6.57,1.916,255.45,722.456,10,1200,11,9.85,7,90.6,301.42,1.171,9.33,89.977,1.051,267.694,90.033,Normal,1,2,1,1,Synthetic historical data (statistically generated)
14/01/2026,A,2081,1.129,23.494,30.2,70.063,21.159,0.111,2010.937,90.06,6.33,2.335,290.55,727.887,11,1200,10,9.16,7,90.03,255.45,1.083,9.85,90.173,1.079,278.313,90.061,Soft,0,0,1,2,Synthetic historical data (statistically generated)
14/01/2026,B,1782,1.061,18.907,29.6,57.412,16.994,0.105,1724.588,89.88,5.9,1.913,248.74,724.964,10,1200,10,9.48,7,90.06,290.55,1.129,9.16,90.376,1.084,274.626,89.882,Normal,1,1,1,2,Synthetic historical data (statistically generated)
14/01/2026,C,1920,1.043,20.026,29.8,59.782,17.815,0.105,1860.218,88.96,6.07,2.211,280.9,729.86,10,1200,12,9.13,7,89.88,248.74,1.061,9.48,90.031,1.078,279.09,88.959,Normal,1,2,1,2,Synthetic historical data (statistically generated)
15/01/2026,A,1934,1.003,19.398,29.2,59.305,17.317,0.116,1874.695,89.27,7.25,2.081,241.36,728.53,12,1200,11,9.25,8,88.96,280.9,1.043,9.13,89.946,1.074,271.98,89.272,Normal,1,0,1,3,Synthetic historical data (statistically generated)
15/01/2026,B,1861,1.084,20.173,29.4,61.646,18.124,0.115,1799.354,89.84,5.66,2.049,268.41,729.024,11,1200,10,9.27,7,89.27,241.36,1.003,9.25,89.806,1.082,269.547,89.843,Normal,1,1,1,3,Synthetic historical data (statistically generated)
15/01/2026,C,1997,1.049,20.949,29.9,63.562,19.005,0.105,1933.438,90.72,6.65,1.944,278.45,722.995,12,1200,10,9.52,7,89.84,268.41,1.084,9.27,89.823,1.065,266.266,90.72,Normal,1,2,1,3,Synthetic historical data (statistically generated)
16/01/2026,A,1781,1.055,18.79,30.4,56.355,17.132,0.097,1724.645,91.18,6.85,1.658,249.14,725.453,12,1200,11,9.63,7,90.72,278.45,1.049,9.52,89.987,1.061,265.364,91.176,Normal,1,0,1,4,Synthetic historical data (statistically generated)
16/01/2026,B,1903,1.087,20.686,30.8,60.883,18.752,0.107,1842.117,90.65,6.97,1.934,237.77,726.34,12,1200,10,9.96,8,91.18,249.14,1.055,9.63,90.071,1.055,257.824,90.651,Normal,1,1,1,4,Synthetic historical data (statistically generated)
16/01/2026,C,1654,0.922,15.25,30.0,43.503,13.051,0.137,1610.497,85.58,7.46,2.199,234.02,726.655,11,1200,11,9.06,7,90.65,237.77,1.087,9.96,89.457,1.035,255.721,85.58,Hard,2,2,1,4,Synthetic historical data (statistically generated)
17/01/2026,A,1893,1.039,19.668,30.0,58.493,17.548,0.11,1834.507,89.22,5.81,2.12,239.46,724.778,11,1200,10,9.02,8,85.58,234.02,0.922,9.06,89.494,1.034,249.801,89.221,Normal,1,0,1,5,Synthetic historical data (statistically generated)
17/01/2026,B,1790,0.986,17.649,29.4,54.667,16.072,0.086,1735.333,91.06,7.39,1.577,226.93,725.856,10,1200,12,9.16,8,89.22,239.46,1.039,9.02,89.75,1.032,247.74,91.065,Normal,1,1,1,5,Synthetic historical data (statistically generated)
17/01/2026,C,1905,1.087,20.707,29.2,63.832,18.639,0.118,1841.168,90.01,7.48,2.068,237.37,721.887,11,1200,10,9.65,8,91.06,226.93,0.986,9.16,89.774,1.032,243.306,90.013,Normal,1,2,1,5,Synthetic historical data (statistically generated)
18/01/2026,A,1704,1.044,17.79,29.8,53.285,15.879,0.101,1650.715,89.26,7.8,1.911,244.97,723.944,12,1200,11,9.04,7,90.01,237.37,1.087,9.65,89.566,1.031,238.523,89.258,Normal,1,0,1,6,Synthetic historical data (statistically generated)
18/01/2026,B,1935,1.037,20.066,29.1,61.687,17.951,0.114,1873.313,89.46,5.71,2.115,269.24,726.47,10,1200,12,9.23,7,89.26,244.97,1.044,9.04,89.32,1.029,241.394,89.46,Normal,1,1,1,6,Synthetic historical data (statistically generated)
18/01/2026,C,1806,0.977,17.645,30.4,52.197,15.868,0.097,1753.803,89.93,5.55,1.777,230.31,729.496,10,1200,11,9.85,8,89.46,269.24,1.037,9.23,89.217,1.013,240.329,89.929,Normal,1,2,1,6,Synthetic historical data (statistically generated)
19/01/2026,A,1843,1.093,20.144,30.7,59.84,18.371,0.094,1783.16,91.2,6.05,1.773,269.98,728.31,10,1200,11,9.98,7,89.93,230.31,0.977,9.85,90.02,1.038,245.466,91.198,Normal,1,0,1,0,Synthetic historical data (statistically generated)
19/01/2026,B,1999,0.991,19.81,29.4,60.265,17.718,0.097,1938.735,89.44,7.96,2.092,280.43,724.447,11,1200,12,9.15,7,91.2,269.98,1.093,9.98,90.051,1.031,251.319,89.44,Normal,1,1,1,0,Synthetic historical data (statistically generated)
19/01/2026,C,1905,0.968,18.44,29.8,55.067,16.41,0.102,1849.933,88.99,7.54,2.03,235.03,724.353,10,1200,10,9.72,8,89.44,280.43,0.991,9.15,89.756,1.028,252.476,88.991,Normal,1,2,1,0,Synthetic historical data (statistically generated)
20/01/2026,A,1864,1.043,19.442,29.4,59.952,17.626,0.093,1804.048,90.66,6.23,1.816,233.33,724.202,10,1200,11,9.86,8,88.99,235.03,0.968,9.72,89.849,1.022,251.899,90.659,Normal,1,0,1,1,Synthetic historical data (statistically generated)
20/01/2026,B,1686,0.986,16.624,30.0,50.077,15.023,0.097,1635.923,90.37,5.97,1.601,215.28,725.505,10,1200,10,9.84,8,90.66,233.33,1.043,9.86,90.007,1.014,247.657,90.369,Normal,1,1,1,1,Synthetic historical data (statistically generated)
20/01/2026,C,1752,1.065,18.659,29.9,56.495,16.892,0.098,1695.505,90.53,5.99,1.767,215.93,727.686,10,1200,10,9.27,8,90.37,215.28,0.986,9.84,90.16,1.018,240.041,90.53,Normal,1,2,1,1,Synthetic historical data (statistically generated)
21/01/2026,A,1912,1.073,20.516,29.3,63.256,18.534,0.105,1848.744,90.34,5.6,1.982,244.37,723.697,10,1200,11,9.84,8,90.53,215.93,1.065,9.27,90.219,1.031,242.05,90.339,Normal,1,0,1,2,Synthetic historical data (statistically generated)
21/01/2026,B,1755,0.999,17.532,29.6,53.0,15.688,0.11,1702.0,89.48,6.17,1.844,257.92,723.389,12,1200,11,9.63,7,90.34,244.37,1.073,9.84,89.973,1.018,240.327,89.482,Normal,1,1,1,2,Synthetic historical data (statistically generated)
21/01/2026,C,1990,0.994,19.781,29.6,59.382,17.577,0.118,1930.618,88.86,7.09,2.204,285.68,725.336,11,1200,12,9.43,7,89.48,257.92,0.999,9.63,89.89,1.018,241.077,88.858,Normal,1,2,1,2,Synthetic historical data (statistically generated)
22/01/2026,A,1900,0.998,18.962,30.7,55.547,17.053,0.11,1844.453,89.93,6.38,1.909,233.4,727.277,10,1200,12,9.75,8,88.86,285.68,0.994,9.43,90.024,1.023,240.844,89.932,Normal,1,0,1,3,Synthetic historical data (statistically generated)
22/01/2026,B,2144,1.133,24.292,30.8,72.292,22.266,0.087,2071.708,91.66,6.43,2.026,304.52,729.013,10,1200,11,9.66,7,89.93,233.4,0.998,9.75,90.167,1.035,251.014,91.66,Normal,1,1,1,3,Synthetic historical data (statistically generated)
22/01/2026,C,2007,0.962,19.307,29.9,58.027,17.35,0.104,1948.973,89.86,6.91,1.957,288.04,727.771,11,1200,11,9.04,7,91.66,304.52,1.133,9.66,90.094,1.032,261.409,89.864,Normal,1,2,1,3,Synthetic historical data (statistically generated)
23/01/2026,A,2163,1.064,23.014,29.5,70.519,20.803,0.093,2092.481,90.39,6.71,2.211,276.85,722.48,11,1200,11,9.59,8,89.86,288.04,0.962,9.04,90.074,1.032,270.111,90.393,Soft,0,0,1,4,Synthetic historical data (statistically generated)
23/01/2026,B,1635,1.044,17.069,30.0,51.597,15.479,0.099,1583.403,90.68,6.2,1.59,234.24,727.349,11,1200,11,9.89,7,90.39,276.85,1.064,9.59,90.123,1.028,268.664,90.685,Normal,1,1,1,4,Synthetic historical data (statistically generated)
23/01/2026,C,1606,1.079,17.329,29.4,53.122,15.618,0.105,1552.878,90.13,6.26,1.711,197.35,726.763,10,1200,11,9.47,8,90.68,234.24,1.044,9.89,90.216,1.039,260.011,90.126,Normal,1,2,1,4,Synthetic historical data (statistically generated)
24/01/2026,A,2021,1.019,20.594,30.7,60.124,18.458,0.109,1960.876,89.63,6.93,2.136,260.01,728.438,12,1200,11,9.85,8,90.13,197.35,1.079,9.47,90.326,1.043,256.344,89.628,Normal,1,0,1,5,Synthetic historical data (statistically generated)
24/01/2026,B,1727,1.073,18.531,29.1,58.54,17.035,0.085,1668.46,91.93,5.97,1.496,219.31,725.451,11,1200,12,9.72,8,89.63,260.01,1.019,9.85,90.611,1.053,254.331,91.927,Normal,1,1,1,5,Synthetic historical data (statistically generated)
24/01/2026,C,1809,1.169,21.147,29.2,65.709,19.187,0.119,1743.291,90.73,7.54,1.96,258.03,725.802,10,1200,12,9.84,7,91.93,219.31,1.073,9.72,90.479,1.059,247.69,90.732,Soft,0,2,1,5,Synthetic historical data (statistically generated)
25/01/2026,A,1470,0.926,13.612,30.6,39.003,11.935,0.11,1430.997,87.68,6.16,1.677,213.43,720.904,12,1200,10,9.53,7,90.73,258.03,1.169,9.84,90.167,1.053,237.031,87.68,Hard,2,0,1,6,Synthetic historical data (statistically generated)
25/01/2026,B,1782,0.959,17.089,30.3,50.198,15.21,0.11,1731.802,89.0,5.78,1.879,261.79,727.711,11,1200,11,9.69,7,87.68,213.43,0.926,9.53,89.969,1.038,234.88,89.005,Normal,1,1,1,6,Synthetic historical data (statistically generated)
25/01/2026,C,1664,1.083,18.021,31.0,52.842,16.381,0.099,1611.158,90.9,7.9,1.64,231.49,725.386,10,1200,10,9.37,7,89.0,261.79,0.959,9.69,90.0,1.044,234.487,90.9,Normal,1,2,1,6,Synthetic historical data (statistically generated)
26/01/2026,A,1923,1.072,20.615,29.2,63.031,18.405,0.12,1859.969,89.28,5.78,2.21,279.85,727.828,12,1200,12,9.82,7,90.9,231.49,1.083,9.37,89.879,1.043,246.273,89.28,Normal,1,0,1,0,Synthetic historical data (statistically generated)
26/01/2026,B,1885,1.016,19.152,30.5,55.646,16.972,0.125,1829.354,88.62,5.63,2.18,237.93,723.437,12,1200,12,9.58,8,89.28,279.85,1.072,9.82,89.734,1.043,243.119,88.617,Normal,1,1,1,0,Synthetic historical data (statistically generated)
26/01/2026,C,1901,1.107,21.044,30.5,62.098,18.94,0.102,1838.902,90.0,5.64,2.104,278.11,720.932,10,1200,10,9.94,7,88.62,237.93,1.016,9.58,89.459,1.047,251.519,90.002,Normal,1,2,1,0,Synthetic historical data (statistically generated)
27/01/2026,A,1910,1.077,20.571,29.8,62.534,18.635,0.102,1847.466,90.59,7.0,1.936,265.18,720.314,12,1200,10,9.45,7,90.0,278.11,1.107,9.94,89.439,1.034,252.54,90.589,Normal,1,0,1,1,Synthetic historical data (statistically generated)
27/01/2026,B,1739,1.038,18.051,30.3,54.069,16.383,0.105,1684.931,90.76,7.88,1.668,220.67,728.507,11,1200,10,9.52,8,90.59,265.18,1.077,9.45,89.879,1.05,253.574,90.76,Normal,1,1,1,1,Synthetic historical data (statistically generated)
27/01/2026,C,2007,1.074,21.555,29.3,66.881,19.596,0.097,1940.119,90.91,6.48,1.959,285.39,721.123,12,1200,11,9.86,7,90.76,220.67,1.038,9.52,90.151,1.067,256.946,90.912,Normal,1,2,1,1,Synthetic historical data (statistically generated)
28/01/2026,A,2092,1.107,23.158,30.8,68.815,21.195,0.09,2023.185,91.52,6.05,1.963,254.55,721.752,11,1200,10,9.67,8,90.91,285.39,1.074,9.86,90.24,1.07,260.24,91.523,Soft,0,0,1,2,Synthetic historical data (statistically generated)
28/01/2026,B,1790,1.021,18.276,30.9,53.078,16.401,0.097,1736.922,89.74,5.91,1.875,229.12,720.11,12,1200,11,9.81,8,91.52,254.55,1.107,9.67,90.306,1.063,252.993,89.741,Normal,1,1,1,2,Synthetic historical data (statistically generated)
28/01/2026,C,1610,1.056,17.002,30.1,50.551,15.216,0.109,1559.449,89.5,7.54,1.786,236.3,722.486,10,1200,12,9.91,7,89.74,229.12,1.021,9.81,90.431,1.069,252.76,89.495,Normal,1,2,1,2,Synthetic historical data (statistically generated)
29/01/2026,A,1785,1.018,18.171,29.7,54.852,16.291,0.11,1730.148,89.65,6.56,1.88,219.67,728.445,12,1200,11,9.04,8,89.5,236.3,1.056,9.91,90.381,1.056,244.411,89.654,Normal,1,0,1,3,Synthetic historical data (statistically generated)
29/01/2026,B,1650,1.103,18.2,30.8,53.659,16.527,0.102,1596.341,90.81,5.8,1.673,208.47,728.737,12,1200,11,9.84,8,89.65,219.67,1.018,9.04,90.413,1.06,236.31,90.808,Normal,1,1,1,3,Synthetic historical data (statistically generated)
29/01/2026,C,1906,1.157,22.052,29.8,67.185,20.021,0.106,1838.815,90.79,7.44,2.031,236.98,729.607,10,1200,11,9.04,8,90.81,208.47,1.103,9.84,90.417,1.077,238.64,90.79,Normal,1,2,1,3,Synthetic historical data (statistically generated)
30/01/2026,A,1581,0.988,15.62,30.9,44.709,13.815,0.107,1536.291,88.44,6.81,1.805,203.17,726.666,10,1200,10,9.75,8,90.79,236.98,1.157,9.04,90.064,1.064,226.894,88.444,Hard,2,0,1,4,Synthetic historical data (statistically generated)
30/01/2026,B,2106,1.052,22.155,30.8,65.055,20.037,0.098,2040.945,90.44,7.96,2.118,256.5,729.314,12,1200,11,9.18,8,88.44,203.17,0.988,9.75,89.91,1.056,227.173,90.44,Normal,1,1,1,4,Synthetic historical data (statistically generated)
30/01/2026,C,2147,1.093,23.467,30.4,70.786,21.519,0.09,2076.214,91.7,5.97,1.948,301.48,727.348,11,1200,12,9.51,7,90.44,256.5,1.052,9.18,90.19,1.067,237.51,91.699,Normal,1,2,1,4,Synthetic historical data (statistically generated)
31/01/2026,A,1855,1.067,19.793,29.4,61.143,17.976,0.098,1793.857,90.82,5.97,1.817,265.37,722.515,12,1200,10,9.1,7,91.7,301.48,1.093,9.51,90.379,1.068,241.663,90.82,Normal,1,0,1,5,Synthetic historical data (statistically generated)
31/01/2026,B,1706,1.052,17.947,29.3,55.488,16.258,0.101,1650.512,90.59,7.37,1.689,240.64,729.789,12,1200,11,9.93,7,90.82,265.37,1.067,9.1,90.513,1.073,244.659,90.589,Normal,1,1,1,5,Synthetic historical data (statistically generated)
31/01/2026,C,2038,1.125,22.927,30.6,67.239,20.575,0.115,1970.761,89.74,5.88,2.352,258.28,722.177,10,1200,10,9.2,8,90.59,240.64,1.052,9.93,90.36,1.076,251.774,89.741,Soft,0,2,1,5,Synthetic historical data (statistically generated)
01/02/2026,A,1810,1.0,18.1,30.8,52.403,16.14,0.105,1757.597,89.17,7.92,1.96,230.77,721.598,12,1200,12,9.14,8,89.74,258.28,1.125,9.2,90.129,1.054,250.887,89.171,Normal,1,0,2,6,Synthetic historical data (statistically generated)
01/02/2026,B,1680,1.009,16.951,30.1,51.176,15.404,0.094,1628.824,90.87,5.81,1.547,216.22,729.424,10,1200,12,9.94,8,89.17,230.77,1.0,9.14,90.476,1.057,252.751,90.874,Normal,1,1,2,6,Synthetic historical data (statistically generated)
01/02/2026,C,1431,1.014,14.51,30.3,41.475,12.567,0.129,1389.525,86.61,7.84,1.943,206.26,724.023,10,1200,10,9.09,7,90.87,216.22,1.009,9.94,89.929,1.051,245.574,86.609,Hard,2,2,2,6,Synthetic historical data (statistically generated)
02/02/2026,A,1739,1.035,17.999,29.0,55.983,16.235,0.096,1683.017,90.2,7.85,1.764,212.85,729.154,12,1200,11,9.85,8,86.61,206.26,1.014,9.09,89.714,1.043,232.913,90.199,Normal,1,0,2,0,Synthetic historical data (statistically generated)
02/02/2026,B,1738,1.027,17.849,30.0,53.553,16.066,0.096,1684.447,90.01,5.92,1.783,248.02,728.504,10,1200,10,9.05,7,90.2,212.85,1.035,9.85,89.599,1.037,230.434,90.011,Normal,1,1,2,0,Synthetic historical data (statistically generated)
02/02/2026,C,1935,0.969,18.75,30.2,56.407,17.035,0.081,1878.593,90.85,6.0,1.715,284.16,723.335,12,1200,12,9.84,7,90.01,248.02,1.027,9.05,89.636,1.026,236.651,90.853,Normal,1,2,2,0,Synthetic historical data (statistically generated)
03/02/2026,A,1751,0.983,17.212,30.6,50.922,15.582,0.093,1700.078,90.53,5.56,1.63,223.49,728.466,11,1200,12,9.61,8,90.85,284.16,0.969,9.84,89.749,1.005,231.681,90.53,Normal,1,0,2,1,Synthetic historical data (statistically generated)
03/02/2026,B,1899,1.13,21.459,30.6,62.755,19.203,0.121,1836.245,89.49,7.47,2.256,278.17,726.918,11,1200,11,9.32,7,90.53,223.49,0.983,9.61,89.794,1.024,238.453,89.487,Normal,1,1,2,1,Synthetic historical data (statistically generated)
03/02/2026,C,2186,1.042,22.778,29.5,68.142,20.102,0.12,2117.858,88.25,7.93,2.676,311.97,726.574,12,1200,12,9.35,7,89.49,278.17,1.13,9.32,89.42,1.029,252.131,88.252,Normal,1,2,2,1,Synthetic historical data (statistically generated)
